new iteration,
10082.40624,1581.305745
11225.94456,744.090718
9839.435742,2541.050397
12543.56644,652.2451734
12629.94499,980.5810456
13430.52604,649.8794886
13447.10316,942.5071745
14394.47016,491.3722404
15115.62589,466.2772822
16616.36422,1008.011994
16964.1164,1160.715546
16518.17465,3914.41877
new iteration,
1377.186675,535.2048211
2501.200484,1039.75954
2814.667795,1129.408007
3420.960024,912.5053229
4936.484342,543.4385732
6550.998776,491.3194371
2391.790664,5929.040247
8166.43764,496.7139824
8950.550478,887.8114442
9921.965685,838.8322552
5359.922915,5926.995913
9778.657706,2306.6972
11550.92792,1119.875812
12037.84347,1033.939777
12100.6074,1313.435585
14528.55143,449.3331922
12862.32967,2989.452874
15313.00036,1119.501724
15648.79247,1316.845912
12773.21141,4979.212644
16312.50208,2698.375346
new iteration,
426.3947622,501.3413544
1277.928129,796.4699795
2313.808411,459.1780884
1167.676683,2134.351451
2967.499941,791.9705068
3437.715879,816.1073892
5333.157681,664.2988912
5082.414627,2230.997292
8481.825527,912.1774874
7141.658612,3140.559971
9167.641877,1637.269874
7693.734612,3618.358648
8373.433762,3411.674607
6864.389298,5308.910225
11328.94103,1157.914946
11507.07685,1525.404237
14373.52987,566.2713774
14530.65727,777.2513011
15091.46235,1090.249698
15469.29347,1202.956771
13257.21206,4056.881001
new iteration,
257.569457,441.4868287
2526.222531,2394.601129
4978.132702,560.9598897
3836.135492,2224.674663
8052.867115,582.4362652
8400.521785,773.8116578
10322.11707,859.4869013
6858.049073,4738.744057
11036.64051,877.3089754
10078.34265,2214.309585
12667.86608,637.4189831
15113.39553,550.3591857
16053.23597,516.6084271
16504.79459,788.0251894
17271.23404,676.5037651
16449.8444,2502.415098
17293.85411,6398.035408
new iteration,
1249.187522,641.1633292
1996.479543,592.7198398
2762.121419,594.9091017
2849.351834,858.2925027
3805.51136,736.6017045
4368.304851,488.7291337
3555.938934,2433.517848
5627.628066,1433.988407
6100.469908,1555.751588
6245.722922,1973.035876
5474.330578,3261.40867
10164.27534,570.5516636
8011.961487,3182.520444
10508.8638,1058.598895
11074.48193,1028.515069
11678.95079,943.4587549
11885.3598,1560.707414
13092.07082,1252.74955
13156.66975,1721.976473
11728.28806,3993.127682
12643.91591,3505.743027
16231.7775,531.0604384
13326.06721,3904.847947
new iteration,
3091.038521,740.8754268
3649.191913,523.8728882
2873.129744,2468.171162
4895.040046,796.7742803
5806.271546,480.172279
6983.123193,505.8317716
7098.509785,879.957364
12065.62943,895.2003169
10700.38131,2756.639283
11053.32443,3239.281112
9524.764211,5251.675962
13726.59271,1635.353271
13000.38362,2729.514281
15040.91223,1252.373337
17223.24279,538.4328073
new iteration,
884.1454805,558.0228504
3797.138034,480.2794556
3070.212487,2161.057499
4968.358324,688.2458609
3861.305317,2944.322783
9137.764142,1083.70708
9682.352021,875.6756735
5172.053776,6262.041168
11424.14881,724.7476139
8546.517429,4486.526309
12265.14088,1111.05242
13036.28369,676.9375037
13063.31524,2756.405524
17075.20866,696.7875615
17193.28583,979.6920034
13379.8862,5154.687055
15920.98291,3060.649342
11538.78698,9735.409294
new iteration,
1592.556542,791.0562493
1271.963222,2883.896889
3778.170568,781.1585158
2932.294763,2514.840449
4809.29089,1111.361932
4915.760852,1515.798191
5072.424009,1737.395868
4159.247757,3360.633636
6674.774885,1227.460859
6868.79595,1448.046235
5296.108772,3680.64558
8821.908093,664.5538573
9269.58394,536.1542221
10994.82912,517.9617028
11089.46388,734.0966041
13150.69992,545.9024684
13506.60702,1107.482915
11491.9364,4019.262945
14042.76564,2014.248067
14303.46114,2565.022298
11206.11473,6128.299646
16161.36199,1704.303127
16661.93711,2008.211233
16976.32196,2051.930689
17167.83375,2198.657509
11307.97908,8717.815296
14226.9276,7254.241826
new iteration,
1379.673828,664.9436769
4369.257049,2470.370289
7654.947423,447.5161754
9585.392732,694.568568
9788.751396,1593.279098
9995.860438,1917.759628
8332.555495,4433.068414
11172.76878,2311.211565
11782.43863,2141.616607
12958.958,2166.844857
13300.96493,2128.492988
10017.18326,5759.486539
14136.44841,2107.673351
8661.608055,7994.904657
14957.07416,2225.030202
15419.73484,2241.844661
9640.555921,8385.596525
12502.24737,6010.762221
16436.17579,2793.257237
16890.37757,3342.512909
17774.39509,2970.08639
16361.89627,6330.684686
16474.15708,6662.47006
new iteration,
752.2405175,492.1533233
1341.646046,657.3207784
1515.144201,833.2798228
2228.424024,2379.982136
4055.61513,1015.607996
4646.273836,856.5934322
4951.223126,901.8345615
5733.057687,494.9737257
6437.955053,976.6096139
6390.891981,2368.317124
7556.030866,2333.080097
9455.133848,1020.367857
13837.71968,594.9482419
14098.25068,902.3186032
14473.58205,1006.614739
16347.22308,461.9044021
new iteration,
96.6216608,671.9351296
1449.070047,442.2300848
133.0446133,2813.526861
3726.901994,642.0172204
7195.872191,662.3009188
8681.794566,464.1150621
9025.909628,515.2888101
7432.398143,2809.470681
9894.72092,1275.838137
9275.239073,2178.318117
11404.98065,1115.192796
8172.862787,4907.127403
14776.59345,700.0447807
11008.60407,4788.613911
16481.2407,675.5215991
16507.74388,988.3516462
17124.54307,1481.435569
16566.46418,3548.014038
15136.39744,5765.537724
17804.5939,3485.935852
new iteration,
34.97719326,443.5867635
1638.355019,620.0603839
2815.534913,466.3446264
6608.623146,641.3681868
6294.592468,2351.145615
8361.120017,681.3475937
7301.275016,2136.178212
9959.883095,420.0026192
10606.71457,458.0092458
10654.04911,840.394415
12227.40684,659.8936104
12477.81342,956.117573
10943.89447,3069.012803
14005.46006,493.4424738
14108.16064,822.4100454
15298.95364,866.519608
15308.46342,1255.898282
15629.89318,3022.573566
15772.99967,3377.08378
14990.06626,4582.572884
new iteration,
1922.605403,689.0607735
2671.068416,583.7957829
2878.84275,900.0423848
3363.636197,2796.687824
5993.911435,1149.988643
7.767040095,8346.962899
9873.787238,710.055174
8811.534798,2628.9386
11075.03763,825.1908825
11320.4734,1017.84224
8797.060091,4244.094884
13845.28457,494.6205662
11685.82756,2997.908719
14809.30815,446.7325468
14923.84805,2624.459215
17332.65507,1077.588526
14930.84542,4041.439833
16452.37596,3461.891415
17256.73876,3104.433981
17976.50934,3070.703817
new iteration,
2039.221273,446.131757
2917.625996,689.196228
4417.757288,660.9047373
5600.021926,459.2838813
6303.939326,714.6105017
7071.399301,622.6409115
10209.87351,545.9426822
12254.18136,819.9061979
13361.66509,588.2171204
11996.51706,4239.337161
14314.15207,2265.394904
16740.6423,1123.398279
17923.29033,678.1257504
12795.56545,6254.137546
new iteration,
310.6070587,497.2727023
1708.107509,513.1665292
2167.782453,527.3597533
3293.372952,481.4427863
687.8797609,4092.306875
4660.186636,2126.062824
5782.626377,2350.240287
7787.383629,804.8232718
8883.963598,801.3345853
9766.88528,883.2392707
9909.41381,1185.28898
8472.206901,3683.485497
10530.12455,2105.306474
10793.09557,2170.11138
8919.711945,4349.258909
11433.15018,2333.606107
11833.72085,2530.195581
11849.32123,2913.133212
10076.12546,5777.984807
13458.99544,2807.17982
13611.10019,3053.598796
14072.33746,3390.690262
15359.16659,3534.980626
15878.28682,3601.220721
12420.50152,7450.739011
14000.92517,6399.432151
14601.7388,6135.094883
14731.70143,6511.373912
new iteration,
5745.392754,768.3112933
6000.556531,1377.564274
5477.999653,2340.280154
5973.052464,2725.568024
8671.906925,684.8351373
10320.50318,588.0302601
11949.10726,679.9712133
13081.59371,483.4137615
11389.07846,2604.32944
12633.73067,2318.625287
16346.95565,505.0400242
16731.99568,507.5955605
16800.30572,854.4503912
17303.38569,891.4538783
17534.75611,982.7717376
17740.6838,1274.230021
new iteration,
1297.38167,428.2180631
3854.54021,656.2428818
3941.64029,2535.71932
4739.528814,2421.79374
10017.23323,609.032632
13278.69079,1254.754378
14645.75949,983.4531914
11289.28167,4716.211862
13171.70896,3951.217925
15589.06016,1854.622314
13345.59553,4834.988476
16344.88449,2340.63742
16578.1404,2652.184961
14979.0039,4677.17181
15186.25277,4994.202368
15970.03415,4625.463584
new iteration,
3776.96834,449.2610356
4011.581043,569.6022909
4261.367308,911.9728523
5747.702366,518.2502427
7489.510432,514.4318319
5803.409588,2541.81004
6535.859284,2256.966099
8806.258376,676.6378261
7032.538798,2895.287875
8958.831137,1357.945621
11327.63488,510.6099069
11517.65294,688.3250217
12576.44292,570.5349705
13634.97781,702.2927292
12085.97796,2640.606925
14296.44075,809.5414533
13468.87497,2289.580538
17402.57832,527.8171122
17810.39543,1126.182043
17429.23568,4451.207364
new iteration,
488.8119322,1014.37096
1876.805744,451.4614775
408.3648049,4144.070478
4957.869872,848.8586306
4682.999995,2308.610955
7057.891251,501.0875668
7166.854182,1015.191433
5547.014308,3138.872915
8062.045615,2300.043506
8739.547772,1947.414467
9805.983424,1303.464997
9806.806224,1755.316933
7301.198142,4834.643473
5615.474947,7086.759708
13041.8073,679.1135325
15753.3453,661.9094547
16286.17585,698.4554261
16374.25216,1170.621834
17197.24008,832.9072536
new iteration,
2275.45065,492.9158471
2948.611652,541.2058771
1386.335949,2453.857828
5035.254559,916.5730018
5284.535887,1003.229493
5517.670256,1169.253956
3530.214404,3588.538462
6146.007784,2161.609121
4820.292584,4044.720214
7203.831219,2238.491504
5804.982621,4585.572156
9882.803811,1107.185751
10729.68524,814.043461
11318.00661,830.1669526
11423.7287,1072.51931
8007.571895,5446.002818
16857.19478,2407.697221
17795.20954,2319.990035
new iteration,
330.0121539,1106.78001
415.0102092,1555.419169
170.3775579,3412.895641
3463.273199,465.1144375
1316.792164,2995.726849
1849.300172,3496.836984
5348.020153,612.804104
5359.831732,1121.861081
5840.824257,1151.017205
6091.126891,1823.740472
7605.222721,1392.119372
8235.120859,1181.765854
8566.604252,1300.363637
137.016246,10315.49202
6465.108809,4883.059329
10711.90665,1152.930005
11510.98053,825.4141395
9539.159191,3334.603454
15212.41933,545.1300821
13604.98166,2640.442862
15800.4429,2642.472851
16247.84854,2564.803152
new iteration,
2028.283485,447.6705386
2595.005246,469.0950878
1298.037499,2356.75093
3534.788429,712.7656556
4343.627421,2280.962687
8717.334507,560.280845
9132.061846,647.9129866
10028.60782,1514.454362
10394.26195,1495.817387
10441.8888,1801.733589
9490.986271,3775.784743
9659.974832,4152.230677
9358.18838,5474.944153
14458.92179,1365.191053
13771.17123,2387.575275
15704.11285,972.2241998
13919.31258,3845.201561
15723.39351,3262.250158
new iteration,
1560.017483,607.4415889
773.3794776,2269.977438
6037.885723,601.9429287
6519.828652,672.1242824
7243.083609,518.9535879
9449.903423,954.6365
7360.159457,4252.125448
12791.66543,543.9561168
12880.20682,1336.692487
13337.85569,1345.212031
11901.28123,3094.740757
12842.58911,4029.453498
13749.7951,3620.492358
14225.49536,4337.553343
17366.38899,1795.880498
17536.72339,2166.395522
14250.59376,6016.80252
16692.06561,4133.190636
17190.28746,5782.303975
new iteration,
1124.756313,471.0893768
601.9362677,3989.801107
2848.880966,2264.586722
5181.657118,801.6337697
5268.303661,1165.25367
5327.602014,1419.159203
5861.80833,1409.198684
4513.231015,3517.297777
7126.530562,1377.898456
8384.429018,586.2378405
6524.068353,2980.795055
8925.573952,1053.140116
9271.993709,1246.728856
9947.310073,1231.286518
10316.4338,1224.746251
10695.74107,1202.092757
12501.88325,839.5847236
10737.87315,3321.845496
13458.23485,1154.864099
13662.4387,1397.757451
9549.037384,6108.775207
new iteration,
562.1669752,509.3725017
638.0623337,771.8224179
716.7767996,1285.329986
1787.459425,565.9945134
3691.057237,482.0769468
4880.149946,715.1205249
3979.429828,2166.829838
2559.982682,4258.856487
9366.420008,643.9113302
7853.315477,2474.034923
10341.12106,1487.329142
11840.03992,1256.184296
8646.144465,5397.492638
12951.72273,1487.535599
11342.69232,3921.820376
14510.55856,1651.744236
14563.81786,2020.085182
9770.898003,7182.708532
14725.31045,2488.448269
15379.83439,2138.283533
10776.8414,7283.540878
14213.02407,4592.520515
17182.90246,2140.440227
16773.60654,3299.514262
new iteration,
880.8327658,677.6609991
1117.945887,900.8933484
1570.886253,1308.970294
1652.953462,1624.076395
1146.383044,4989.888489
7775.839192,901.3452679
5237.688962,4100.964692
7717.41647,2138.812275
10361.01984,433.9037267
12218.39813,639.8561593
11070.34592,2790.688772
11859.04024,2553.302688
12437.46756,2740.71467
14738.4903,993.6730307
15152.38012,982.9157877
16238.81381,421.8611976
new iteration,
405.7383863,549.6947316
2908.987594,531.0707644
5917.492702,674.0700529
6255.726231,769.5224585
6441.460705,1092.533091
6551.06351,1484.316189
6892.664581,2041.558754
1448.994996,8920.633836
7789.439974,3146.250248
8172.483678,5010.173254
13462.1315,2731.698107
15683.61039,1030.220527
15051.16586,2308.028907
16806.43044,997.7229631
17239.19477,1159.586514
17521.96191,1399.640187
new iteration,
150.1675073,599.4570473
1965.890771,619.4556229
3675.746684,671.8868936
3970.336792,903.9750358
2632.413947,2834.538975
5236.586816,1232.12461
7488.488937,556.7309078
7549.318388,919.1798014
8481.80433,671.5215169
4475.420161,7371.658272
10952.59284,1442.969269
9138.642512,5465.203431
14141.44872,842.0850536
14177.15382,1188.525021
11365.62813,4570.553983
10792.8472,6191.18169
16188.29474,1384.061148
16312.96727,1650.038158
11720.3562,6693.066562
new iteration,
2331.974101,572.6411595
2892.252779,496.2302094
4020.097592,577.866952
3268.482989,2282.247332
5106.827858,886.8465092
7120.726904,778.2947933
8050.087891,2013.635685
6997.528532,3913.261957
10698.56427,645.9247922
11344.95711,548.6229433
11518.95072,945.8317135
12229.02575,771.4254476
14029.56716,691.6289316
14231.13174,797.8273825
14601.19609,791.0623544
14980.20474,1417.189367
15272.25845,1677.522541
15768.30585,1584.015565
14762.9153,3915.603651
16341.09826,3516.498669
16277.3941,6354.193143
new iteration,
1295.085134,605.7093379
149.6938523,2215.740282
2244.005079,666.6820707
2790.68715,572.1725022
3696.124988,562.8930916
3916.846211,822.9920727
6274.078922,485.7293292
6826.881865,465.5676525
7952.073476,674.3896645
7985.380594,1212.799088
9352.084184,618.5344975
9451.661767,971.9765918
10659.09195,717.2610062
8605.837207,3179.235097
12202.21225,719.9562037
13248.2145,668.1826269
14511.13531,1258.613863
14678.20437,1600.869294
11256.35296,5331.24696
13663.76507,3935.983084
16159.07366,2256.502296
17938.58297,1301.138032
16018.93325,4077.897924
13796.39713,6985.980245
15573.01229,5762.515508
new iteration,
1491.22641,512.5781795
2090.334374,518.1598484
3651.176122,553.009962
2401.153823,2378.808841
6227.265553,520.5084803
4863.143489,2752.858302
7226.766763,769.3903066
7992.021926,585.9337854
4733.794891,4171.042531
8913.639948,601.8709425
10384.75821,450.1432286
11702.81397,709.171127
12280.58608,452.7097092
14201.5037,590.9730724
16908.71532,625.8615943
17696.94612,2208.172637
new iteration,
579.5564277,484.392103
1962.558802,1124.228708
1438.052213,2432.302478
1765.249937,2911.578154
5167.780297,832.6265393
2114.432821,5660.074786
7654.507607,996.6966248
3263.057309,5746.62974
5880.406837,3451.825176
4556.828091,5323.907951
10153.76003,440.9802881
7187.453318,4829.668901
12256.50798,544.1079301
12384.65709,756.3594494
11504.34861,3105.404976
14150.23142,781.487359
14243.20451,1154.086236
14281.92434,1695.802594
14472.70563,1906.207617
13188.25578,3718.613964
15173.57039,2199.471753
13430.22399,4514.301428
15769.96811,2624.391393
16144.45535,2671.606118
17454.68047,1791.483464
new iteration,
252.0532025,2248.062996
2659.249703,668.3992644
2920.99651,1376.626324
2857.768752,2813.005825
3522.441905,2723.645977
4706.153684,2204.881761
6731.035445,640.1054346
7452.486207,773.9530034
7491.658964,1086.737364
7981.433757,925.1746706
8709.879975,602.6136512
8860.041473,856.9842205
6757.262135,3497.725182
9902.970558,2576.827937
11810.15065,2820.087307
11582.55138,3728.992971
16936.20112,2329.441943
17136.32296,2472.519624
new iteration,
237.2604669,625.5742063
1098.579156,654.6935339
1633.27269,539.7252096
1935.930592,726.5287055
1959.078718,1199.998302
451.3158719,3250.305767
3452.293224,754.0679187
4597.688576,435.6521498
4815.1954,754.2882775
6141.202248,1071.058937
7305.232129,502.0423053
6057.521859,2210.431474
10638.42128,552.98114
10786.98459,977.5584177
10796.11603,1363.881019
10967.73425,1549.310083
9975.079696,3058.600471
14265.09141,625.9657428
12723.01556,2733.066175
15188.98943,614.0540345
14033.75723,2171.776603
new iteration,
48.12971545,677.4792524
1661.776997,604.0158364
2040.137561,766.7895589
2752.060058,773.6975733
3345.757631,601.6927186
3372.62741,830.6429243
3827.45035,845.878408
5228.64237,604.7403196
5562.432066,859.6435623
7788.750269,573.1494185
7148.829691,2191.31132
9378.795924,425.9431831
8026.283544,2340.314303
10142.47644,754.8888817
10903.12974,815.3182966
11598.44804,856.1581139
12014.95237,797.6005581
12169.87401,1043.368075
10344.94243,3383.150761
12615.87179,1771.457232
12692.55293,2214.653018
14204.47259,1962.951565
14392.5645,2355.687213
12536.01859,4736.386762
11347.88059,6723.847781
13918.49074,4524.564924
17110.22319,1840.609826
17408.53965,1867.595646
15356.15771,5003.845757
17925.64109,3531.296566
new iteration,
749.7087893,507.5195665
3096.724654,692.9418905
4837.042909,435.8203179
6679.310291,797.5147833
7512.742008,887.1352314
6612.841585,2245.431265
8435.015889,754.3726024
9650.229048,825.8749552
10199.51843,1264.266684
8921.648954,2988.207475
4929.132435,7518.066293
11504.40327,1387.799408
9773.855728,3591.552205
13449.0164,905.3195665
13185.60293,2386.976704
15447.04588,663.4869992
15947.85667,507.1806689
16131.05204,853.5850833
16605.69997,694.211629
17116.26511,705.4005023
new iteration,
662.2831858,616.6474684
1464.18102,521.8250074
4229.180165,2239.732761
4923.336355,2433.090726
6785.402152,880.3932219
7501.764384,1233.292991
10027.49206,504.1123957
8373.533416,2579.757861
10945.75332,2352.572858
12824.19527,995.0485042
5305.35394,9022.63141
11628.10179,3157.092525
13631.86195,1584.089959
12336.52565,3635.941
15068.5414,1352.251816
15352.53203,1582.032004
17243.20762,615.9748263
17298.15136,1035.187675
13986.79798,5237.709217
new iteration,
1884.084941,2352.925017
3132.165975,2712.074184
3810.93073,2730.874205
3865.038633,4684.867315
8403.707385,491.266449
10745.50823,520.9905664
9213.390204,2493.560031
12695.98682,656.730122
12711.54672,1035.257105
11146.49879,2940.028704
16517.64985,665.9886143
17793.38622,1022.613505
16079.26057,4181.993684
new iteration,
112.3191775,597.4590611
1082.127897,545.9657914
1752.341479,626.3960315
2343.395973,716.7088422
6315.955087,521.0213506
6656.976437,809.6150634
6658.079711,1348.753998
8200.539934,566.6078376
8534.186011,1257.644475
6510.494137,4472.150497
10504.60026,887.0062265
11116.47214,738.2459742
12749.70931,640.9619385
14442.70807,807.8998693
14729.18778,931.3545376
12848.30522,3202.70671
11216.81692,5277.748389
14081.21213,3379.057291
16446.99095,1544.081409
17340.26942,1500.936353
17857.89457,1467.644758
15871.01193,3886.677718
16862.96189,3469.94952
new iteration,
354.2691648,620.1959097
6143.074555,610.2320412
6342.442615,1407.472538
7629.915153,422.9496884
7845.486076,755.8164537
8328.779453,1187.473626
6212.317437,3806.771212
9693.893934,1294.899063
9899.08865,1679.248059
8148.525992,3757.21637
8792.17971,3464.575377
11706.65893,858.9846027
13958.48261,590.0556084
16026.25952,719.7580706
16487.38987,1135.139628
16828.23126,1604.759107
14504.68639,4774.057988
14869.52288,6380.678014
17663.20304,4810.397956
new iteration,
3067.323927,684.0774179
3330.43031,740.3862021
3332.907166,1098.0394
38.38130424,4916.895222
2194.580981,3844.200773
5858.781755,486.7643078
5866.013013,876.8156404
8301.20462,551.5555708
8377.882028,790.8276536
3863.887902,5803.910778
11252.07086,731.9737542
9032.420664,3501.317873
9547.79868,3341.828357
10459.35082,2912.971673
13622.4451,505.8767736
13790.96134,926.0058906
14657.5665,2186.096108
16723.66261,617.2490493
15478.72387,2169.086012
17220.91165,999.2113492
17724.42432,1092.056562
new iteration,
1217.370697,708.3281531
2026.085513,518.5420539
315.513712,2783.879796
554.4142288,2889.111876
2668.489636,1118.574833
2675.311833,1676.783852
2979.393508,2123.767656
3645.96632,2423.393152
2867.1094,4294.351983
6100.637016,1592.810339
3837.846692,4708.517476
7949.971886,913.1801808
3323.526105,6580.105488
9864.521946,596.4239579
10146.99944,849.267928
12810.99475,673.1266498
12527.82745,2149.625994
17512.08103,433.2999989
17750.87704,2324.825789
new iteration,
354.6040804,676.6656772
824.0002516,675.6348998
1379.635151,549.0730538
3611.785349,581.3849957
5274.078384,611.3739359
7431.404968,440.2796761
5363.576725,3087.713347
7509.274216,1406.646281
7751.684644,1616.275245
7013.838328,2878.230594
9473.719249,1766.914817
11120.63407,1121.481437
8692.075016,4004.326105
12886.87369,707.7761321
10385.84394,3790.955617
13975.65297,779.3575832
15977.61634,486.5146584
9374.161813,7596.948512
16743.95732,1132.580197
17502.36611,955.4147805
17756.53752,1199.219384
16696.77229,2803.556659
new iteration,
732.9514561,448.144786
895.2446826,637.702762
1412.947445,525.4387701
29.29600512,2435.100575
2927.954852,1154.019394
3570.030652,788.5954326
2047.606281,2655.531068
2238.513749,2784.410953
2821.498062,2661.120918
5467.270631,698.5495348
6376.598721,683.3376412
6703.553196,2656.615912
9380.409858,2648.899185
9601.138034,2996.076966
12187.98712,918.7724172
10798.07779,2878.937021
7676.075397,6353.668119
15018.34028,559.3754263
16052.02252,701.0894433
17615.58462,432.6662302
17139.88706,2149.2006
new iteration,
1372.823906,603.352625
1514.023179,879.8691963
1557.660566,1261.649126
1794.966315,1551.944055
2974.472582,1301.516488
5875.116269,1037.544617
6183.080636,1176.734663
2569.315012,5372.531468
5803.884457,2587.403463
8882.579513,735.7448746
9739.460362,668.5682842
7552.101186,3383.328397
7798.101349,4348.502599
10815.42958,1842.097504
10159.38044,3090.715282
10203.02665,3425.572348
13033.67406,1155.495352
14192.46933,952.75658
14570.1268,1085.824682
13367.29638,5242.595403
17770.92438,1168.367758
16026.89281,3248.242535
17437.36758,2365.438159
new iteration,
643.8375346,2207.035387
2874.506471,682.9052144
4901.969566,528.2608025
3123.261641,2686.490998
6204.385555,593.9217822
6831.566662,717.6617127
6939.061389,973.8959757
9454.593455,570.5610327
8798.79132,2115.918289
11183.70296,494.2674641
9905.154487,3862.91198
14801.14075,673.8310058
15211.0035,736.7111278
15857.88136,1757.306375
15294.97176,3033.081204
15354.82891,3486.748744
15827.71463,5241.209816
new iteration,
1840.040988,1242.012402
243.053939,3285.896192
199.8501003,4034.038456
3678.161409,955.2082679
4394.584533,765.8496099
4498.742895,1188.070278
5310.509213,805.4350342
5995.944247,648.9190874
6386.397004,1079.582192
6524.863335,1509.9239
8095.065994,697.579624
6012.648668,3316.591248
8233.737999,1520.237528
11657.22305,570.3681938
13105.62613,458.6007715
11770.90577,2778.409672
15994.52892,852.4796252
15636.9163,2415.657482
new iteration,
129.8527872,652.4429577
3300.977703,598.6631359
4183.347442,464.3305096
4395.50249,687.4876295
886.242192,4751.903118
3507.769939,2485.799238
6577.705256,2417.654864
9632.073051,833.7823069
9962.374999,965.5066432
11082.22116,421.3438812
9445.540283,2375.015812
13822.64993,716.5846443
14813.1187,447.0085238
new iteration,
2809.601912,674.5522262
4073.156839,604.2164673
6620.210876,1029.328383
2925.483239,5288.734706
6274.192465,2816.694989
8509.515514,2948.477001
9435.350697,3546.08063
6995.652206,6351.720514
8087.803687,6904.85118
11238.31809,4675.396708
8375.636009,7984.457234
11692.9956,5204.102582
6363.744065,11308.26913
12949.29174,5239.71465
8542.272331,10065.20502
10222.76656,9819.585286
10631.57628,9894.903672
10796.87425,10170.86286
8163.397777,13786.86311
12046.81621,10739.29395
9403.113451,13881.20361
15793.7148,8366.16823
17661.71891,7017.497368
13922.62185,11518.10883
new iteration,
510.0468868,594.5098839
823.9332252,585.1490617
2794.910759,429.1830199
3206.532687,517.0807018
3896.185914,486.5345078
5459.564236,665.7143232
4336.864222,2334.948117
6632.532543,585.7146534
7875.134523,544.9632129
8065.976397,828.2802328
11093.39126,633.8874017
8648.139468,4334.854419
12595.02866,968.096659
12992.90273,984.2849171
13942.24111,1729.672247
15091.67089,2104.190821
13636.78817,4069.476926
13738.36717,4407.478384
16019.46154,2701.051616
13857.18765,5194.354527
17015.86171,2763.220035
14284.31559,6510.647071
15074.57155,6181.318851
16417.91301,5191.432512
17028.29093,6849.058765
new iteration,
2701.444908,658.5959041
2711.202445,1166.762354
4749.197905,487.160384
4202.091919,2513.781126
6235.959839,875.330456
6338.812437,1129.415813
4938.143876,2937.427564
1821.693837,6826.34109
8591.144857,932.5926203
7230.173602,2687.981841
8324.427112,2653.071742
11710.43451,501.6641507
11877.38817,720.0182946
13890.30355,712.6146842
15170.32009,707.5017946
17439.21351,5746.437562
new iteration,
182.0536451,479.3904165
967.2646316,434.9398261
1088.340142,642.6276663
1150.707288,1145.67498
1861.847723,941.1727415
2400.223231,1577.051402
3978.506764,849.966169
5404.620193,775.5564023
3610.298563,3117.935492
6189.763021,864.2849324
1958.118358,5434.839015
6781.681007,1415.623024
2377.512446,6157.938228
7537.032268,1489.046063
8282.875432,1036.86954
6558.316217,3176.137106
9450.589386,860.1324997
10980.99167,1250.892758
9895.795653,2780.085875
10190.72189,2794.862081
12555.88153,2790.210561
14908.23899,757.8239317
10483.00192,5616.259809
16860.49941,436.6734621
new iteration,
2016.443245,677.277231
3194.28303,680.8505866
5397.95073,600.2262585
7467.799549,499.3589671
6948.304973,2378.889829
9882.593574,743.6057571
10340.1449,852.8883229
9681.3619,2236.068984
12989.30447,596.2249988
13363.76713,1332.14229
13430.63208,1652.032607
12692.26732,2773.205478
13308.62961,2526.083361
15533.75049,701.3720689
17968.9081,3652.955983
new iteration,
1918.431018,2423.609164
3901.245636,877.1293672
4222.040182,1394.325717
4658.375004,1317.105732
6128.834969,1328.416425
6180.837884,1847.729233
4144.268096,4251.966031
7333.342426,2180.739837
5795.480736,4660.933761
5830.711068,5138.451567
7564.949978,5377.891623
12460.23557,863.5674036
9801.027864,4394.367804
6885.506544,7773.186464
13702.224,1483.588485
9212.76068,6731.865882
15678.74105,603.7438452
14770.36986,2555.018259
15778.78445,2489.334275
new iteration,
420.1781671,788.6399174
866.3163157,934.9117423
1011.732141,1290.811409
68.17219022,2684.540147
2147.949747,949.0538899
3419.260154,689.0475685
3988.307722,810.5154399
7049.423537,480.7623576
3856.732908,4076.387605
5677.165413,2724.841012
9638.86091,465.3951542
8032.27743,2514.465544
8639.987189,2949.515448
11818.56388,627.1442365
8192.103271,4778.990558
13365.57998,571.1699407
13803.06909,2371.156689
15804.97732,829.1276444
16146.65442,1251.155278
17556.57876,690.1062822
15895.07386,3055.247795
new iteration,
1267.336158,585.2617312
1388.528047,1080.374023
1990.32877,893.0364409
2835.646961,935.1547945
2099.426154,3074.529062
5152.395832,485.5376603
5505.491487,977.883499
1291.932985,5551.354611
6667.707701,2262.872246
8692.890323,743.6590622
2995.991716,6838.498117
11867.41283,717.6122909
11867.98252,1254.745181
13002.7277,561.7515202
14141.92605,686.807796
14962.31981,630.1883066
13160.37872,2920.982085
15805.5138,662.2450043
17267.67926,659.2301584
new iteration,
5934.942251,536.094363
6059.799895,766.8830003
8708.665372,540.1880722
8275.063704,2136.5171
10243.98364,734.7813212
11057.88146,567.0739112
11361.22507,674.1465038
12501.52813,634.9672659
13610.21546,716.6400321
13953.73628,934.183108
16684.81861,970.1305996
17301.51275,755.8128273
12634.52177,6540.240372
17600.60957,2613.299119
15834.40818,4925.498207
new iteration,
557.5032523,837.4206769
994.1116812,1357.0445
401.6265365,3358.992399
2231.156181,2095.398396
1604.502344,3669.102757
5762.452713,760.7957512
875.719046,6237.4241
6291.494297,1310.75014
1958.342094,6192.45039
7482.244438,1723.582584
9064.718693,974.9923907
9643.781676,868.9113918
4470.018848,6479.541262
10339.54211,906.0583215
11970.24551,989.8948653
8105.493367,5558.255183
10826.93084,3755.95119
11125.60043,4459.420964
13074.73954,3742.177009
15311.39056,1967.514387
