new iteration,
2018.282251,1140.423212
2410.059565,1069.246524
2898.859364,1086.8258
3585.424792,1110.503341
4094.095746,1218.354363
4457.490213,1090.636936
2089.149674,3743.058433
2783.921129,3592.169346
5218.091203,1229.170525
1405.771294,5486.086696
5594.652839,1407.87264
3457.347641,3835.18804
3688.22243,3675.051025
6227.392246,1483.075331
3800.229065,3973.501869
6515.906916,1839.597812
7011.26094,1608.514589
4721.240098,4011.04008
7615.191399,1374.721924
8054.35435,1053.902655
6503.233086,3519.868928
9645.318014,521.972895
8499.77553,2660.761609
12433.78131,578.78357
12547.61591,623.5853005
10973.83598,2428.263591
13531.92526,518.0658024
12174.34006,2178.822261
13995.63694,527.2295091
15933.54584,601.7652765
14511.10044,2323.515113
16446.79493,447.8206229
16888.15089,836.2627967
16935.87884,1035.493451
14864.6426,4086.599584
16487.3765,2523.865691
16103.35554,3956.999933
16714.61555,4370.420245
new iteration,
1036.779225,2272.877242
1451.492564,2086.916146
3189.656466,493.7791617
4733.616829,658.8841951
4809.426682,588.3316885
5046.618486,827.8808859
7719.012701,688.8277906
8238.33238,581.1032931
8330.477883,801.1640995
8554.94469,667.5785399
9229.365959,704.1508056
9803.818404,518.1737694
7861.880693,2547.965057
10119.07305,675.5331754
10086.47344,785.8839841
6806.67462,4521.905669
12487.02339,608.5183003
12729.72,704.4273254
12753.23863,741.8734654
14944.90134,484.9302524
13313.81418,2430.059162
15052.685,762.8732172
15409.17273,810.7454768
14313.01654,2353.736676
17115.171,544.3699601
14244.25615,3730.401704
15979.84027,2177.318856
16760.68643,2202.648719
new iteration,
362.6689294,523.8027219
336.8856581,715.2812066
1259.511554,660.9022279
1608.662717,423.6546097
2022.131726,512.285544
882.0185143,2365.576333
3097.58811,513.9764347
3067.332757,652.0897632
3365.610353,561.760821
3398.661289,861.3125781
3540.766538,832.4273333
3915.565079,669.5312538
5206.52197,624.8678094
5359.783691,531.6060882
6190.701066,500.3052436
7626.068581,645.2250005
6635.226356,2284.038628
6858.70336,2289.55198
7742.819485,2506.031165
9759.738165,899.8217168
11335.06965,967.5623339
11417.37589,957.661014
11559.79844,1133.320266
11768.89331,1161.302691
11972.16563,1125.950851
12014.08835,1278.090873
12659.20829,1206.844507
9526.360675,4706.744768
13289.52655,1496.168798
13696.11875,1274.141899
13964.49812,1228.812936
14195.46224,1152.091757
12573.1187,3173.725389
15013.31105,1080.520079
12756.09003,3568.160386
11084.3593,5410.632758
15704.13276,1020.075802
15940.99104,1039.433279
17523.6501,494.7238624
17892.28174,495.8120744
16559.06994,2297.191034
17416.4534,2397.725112
14635.77048,6326.512179
new iteration,
1676.686519,573.2046053
50.6104805,2263.067737
1920.537546,639.8146504
790.3824624,2372.497248
3785.228028,634.5250679
945.7013402,3940.900252
5925.303066,935.3716499
6013.886355,914.0102691
7155.099916,682.6177996
3965.573602,4440.114381
5896.847569,2649.121872
7856.295153,1084.74515
8425.96944,575.0708634
9095.313506,551.55725
7494.386784,2155.938293
10392.63134,466.9848355
10712.10897,425.1260413
10897.87095,716.4905114
9111.503136,2584.417773
11685.17799,471.7693806
13262.49215,769.837971
13496.07885,656.251265
13600.36188,707.016035
11959.93196,2798.082843
13812.29094,1327.106658
14458.0148,1185.181541
14108.36174,1594.834607
12931.71083,3093.873545
14571.4311,1845.365139
14556.78703,2045.960942
15550.25585,1657.956229
15924.36338,1663.116629
13917.88378,4126.734644
16286.00872,2103.801332
16380.25809,2160.619941
17006.76198,1874.956976
16467.40272,2474.316236
14507.34579,4805.297282
17300.84346,2372.203689
14949.95435,5023.187841
13792.33012,6589.506178
17080.08312,4084.853081
17388.54023,3965.962205
15278.82313,6638.26012
15987.65651,6295.624418
new iteration,
351.4047047,2299.972112
2452.530628,676.1963203
3494.155768,564.2276868
3499.930965,1098.171978
3768.132357,853.0443449
4173.120813,893.680801
2245.013525,2894.491015
1231.836243,4140.635858
4785.039995,874.9289818
1918.508055,4024.015175
5449.406796,546.1601108
5870.562333,587.847503
6809.722312,695.9412366
7928.269101,2073.450237
7715.514377,2326.359106
9571.512478,748.54585
10071.11328,735.2205514
10746.67372,609.8010433
10847.45587,778.5391791
12020.77039,441.9385428
10030.53257,2516.967294
10655.74042,2207.069295
12576.55859,521.8265755
12582.9164,872.9753655
14998.9566,603.8463271
11229.50911,4527.586875
15231.70848,831.9839931
11416.35163,4879.841859
13205.81043,3518.130234
16392.92678,746.1029284
16699.5379,869.5860263
15563.98894,2488.036015
17720.17684,903.7823183
17872.23708,1121.880898
12624.61383,6815.333789
17239.18851,2474.09131
17702.79611,2554.820288
15978.24938,4831.268904
new iteration,
314.122759,601.8603361
741.1726831,499.3582187
2252.951113,495.6433868
2446.666896,838.6924377
3224.788282,541.0455604
3719.21012,587.6375157
2247.057113,2271.72828
4763.939997,711.2816237
5128.372468,575.1542281
1713.305791,4111.998448
5560.56741,605.2607552
7274.0217,697.7720322
8039.054148,540.4969286
6221.019524,2435.554581
8255.195892,852.3121082
9091.39813,901.2033245
9306.664533,1019.682595
10229.99956,611.2422415
10327.52044,573.721364
8927.508,2267.321158
8948.465365,2369.163995
9057.777457,2640.344383
11009.40673,2518.335194
12020.4123,2294.8561
12024.75677,2422.86918
14028.80222,750.2331999
14127.41823,1202.017212
12116.58964,3272.845803
15546.32195,589.3302997
15817.02064,596.7154312
14074.67851,2822.657943
17163.78431,502.2814471
17224.38388,733.5838522
17277.76123,860.2065048
15827.10507,2593.759242
15911.08024,2911.989147
17088.63236,2256.017602
17919.08225,2418.369202
new iteration,
900.9982364,679.2768693
1019.232237,891.7354892
1190.129252,806.3270498
1751.097402,706.6089187
1904.809786,642.8103799
1938.07536,1049.783886
707.2013866,2727.035916
2954.153552,644.4924128
2225.958358,2425.184753
4036.677556,680.8255078
3503.045631,2156.251602
4730.254689,997.4548495
5872.556661,671.3392075
4722.074958,2220.012176
4529.997598,2532.533959
7505.468608,509.1099154
7441.507232,586.1550213
5908.760798,2464.16134
8188.985947,712.2460728
8252.922138,708.3098819
7036.05125,2295.483234
8713.560874,969.8933254
8840.392358,924.197913
9140.890082,878.5009943
10113.40186,813.9410612
10100.66196,886.6809559
8352.243872,3058.416239
10545.34397,1173.247513
11184.15518,681.9666079
11304.08033,960.509361
9452.702139,2847.474267
11409.82225,1288.469951
12066.34343,1126.225079
12342.66801,1194.119601
12142.27747,1537.856021
10538.26295,3404.554751
13136.40393,925.2929279
9797.431304,4764.107927
14843.9745,556.4095358
14768.8762,645.3891336
13301.31949,2619.075469
9715.603366,6900.311055
17016.22931,424.1630053
16810.37074,702.6892581
17192.58853,571.4244676
17463.88642,666.0506058
17561.91126,629.2216056
17984.3989,494.486211
new iteration,
277.1916207,574.8755743
1511.64426,674.4015222
322.1633269,2207.725191
2410.217642,634.7728269
2726.253429,456.6887849
1300.884452,2471.380479
3985.928351,568.077089
4168.398426,832.2218184
4389.156071,716.6896811
5109.768019,635.4600845
4045.547855,2330.320522
6166.135796,494.0131847
6135.868378,631.4097185
6219.931581,861.8571232
6603.707847,658.0808563
2761.000162,4813.4419
7052.700243,668.9195874
7076.69737,991.9262454
7434.086221,1034.461422
8133.435305,649.0999192
8306.575584,744.1540319
8480.399284,1032.786555
8824.694535,1012.959298
5348.690994,4734.571154
9915.97619,698.3656652
8335.280922,2636.719901
10355.13436,703.3461167
9885.334961,2278.349514
12262.40442,420.8476792
12043.68448,647.7791971
11100.58888,2242.850207
7938.754469,5857.304983
12947.6979,908.3615482
13353.0147,889.4721059
13488.05453,916.1129116
13779.69119,873.1716652
14062.48681,1277.297177
14119.85887,1610.522497
12645.82117,3482.26331
14565.33519,1652.311449
14602.44493,1940.91865
14852.04159,1965.521199
15487.70138,1608.661769
13784.34161,3624.349207
16276.27545,1192.415367
16813.60077,1248.03424
17834.10272,570.1236801
14284.16744,4158.612283
17834.17533,967.6974117
13941.40599,5734.44773
new iteration,
156.221304,668.8753267
1353.047518,445.5335208
1539.327517,518.9409667
1813.861071,619.003736
382.1520842,2638.933243
2360.24197,720.8433572
686.5617583,2791.14892
3057.915757,709.2129235
4772.79368,496.4203732
5566.917178,1152.289298
4582.820393,2642.486977
3334.778748,4325.992059
2009.136915,5989.651326
5484.155567,2525.651316
6081.185525,2379.692413
8455.438645,456.1792453
4964.219753,4362.698824
8707.988784,783.0166729
8970.29977,823.1413587
10146.64195,466.0159489
10203.89381,528.7640894
10302.48848,843.2975024
10559.45597,961.2355315
9597.810311,2494.772905
9816.76464,2367.422878
10437.50298,2505.764144
12771.08353,531.9368394
12669.57819,712.4274729
13133.21091,641.2773201
12993.4499,909.0544788
13254.72048,1006.354656
11939.49789,2675.902211
13980.62944,1079.980904
14646.18524,619.0284115
13541.24133,2506.464572
15680.8746,2309.083755
17869.95836,768.3813776
17987.43257,2739.798186
16893.54803,3930.209777
17568.83012,5750.521028
16158.77194,7390.273515
new iteration,
343.662134,542.6144481
463.9255393,482.3510427
1184.189833,585.6207053
1391.538119,540.1535625
1490.96146,758.7633885
1810.158769,700.0688227
2744.841824,700.1911148
2126.837383,2303.248817
4376.384431,548.449949
4372.37291,612.4614698
949.2099218,4502.342917
4566.528757,945.0240818
5291.234477,544.6673961
5599.605513,601.7367627
5952.689778,843.3038831
6081.342276,938.4721743
6195.68932,1141.347137
5773.867265,2224.071013
7828.748164,1205.106313
8526.468437,985.0057371
7080.566156,2944.526635
7512.325679,2572.767113
7649.584745,2736.714731
5880.944452,5045.745475
8903.114254,2333.376443
11245.76366,478.6749439
11386.0732,755.0052101
9576.234961,2799.390965
12108.54139,654.2218422
8094.224857,4834.278711
12406.24696,751.9541829
12472.47998,925.7211602
11242.40786,2239.699625
13112.61224,715.0397311
13161.24143,833.3266488
13270.1904,972.7794787
14300.96307,446.7238817
15162.07132,679.6156749
16514.97706,655.7222664
14846.71997,2367.259125
17463.79666,518.6972778
16744.4707,2629.05831
new iteration,
847.8182538,465.6947732
1000.19447,2263.500565
2887.897177,490.1545311
3470.356442,528.050424
3650.177533,682.2508127
4253.460076,517.2713216
4182.430654,614.6409019
4644.154558,583.2095725
5991.338,530.68799
3203.877075,4271.530756
4893.211576,4075.232309
8435.547363,718.6457243
5058.029938,4295.535414
8848.443885,808.5279565
9199.482055,607.2508211
9340.749828,694.0547128
7841.564091,2609.14786
6246.978518,4478.738992
9680.797397,1263.437193
10564.18429,755.7586679
10989.27605,672.1902164
10971.84681,749.6194582
11037.79358,976.9244085
12682.1679,533.4707874
9476.971841,4242.426085
13095.63869,640.3863197
13481.24594,667.5701578
11979.04264,2295.523269
9797.379774,4840.243416
14340.49201,487.3920325
14889.42527,428.0007149
15175.13201,644.9837442
15336.64725,720.7748716
15849.18496,633.2179495
16258.96039,604.7236634
16325.06658,548.9219956
15058.52479,2245.032023
16574.26702,849.2897908
17183.55681,440.935848
17264.88456,628.1813258
17656.3227,437.108444
17930.73518,2370.521652
new iteration,
139.5804772,661.6156857
538.0091835,560.641364
545.4117317,841.5561052
1188.036872,836.9675141
2178.804037,619.9619558
2098.427659,760.3383336
1099.338688,2080.160192
1153.271765,2433.35468
3038.250452,715.2043646
3049.401643,1008.43353
3178.702599,1130.25351
4186.467909,815.1826431
2227.719549,2873.335336
3312.13269,2860.167019
1511.205886,4822.476655
5880.45782,832.9022312
6411.001389,819.0491543
6420.817276,1317.141098
5406.144819,2678.314597
7361.698695,1147.7515
6154.137614,2736.001339
8312.856603,891.5131817
4877.549586,4913.355067
9118.85576,976.7858186
6593.360052,3671.61993
9182.374832,1481.596572
9376.742246,1699.439728
7682.654687,3575.060936
9883.273,1668.719656
8496.894939,3872.177639
10956.18197,1526.970653
9200.266073,3537.814762
12100.89882,1011.112749
12053.74783,1098.665746
10269.66042,3143.83544
12937.2033,596.2925558
6223.673326,7552.779878
12953.21421,872.9384788
13443.05425,895.9378985
14284.09528,697.52142
14422.81669,660.2817508
14665.52793,702.3480793
13372.35686,2737.472271
14822.91986,2320.196796
15687.23814,2314.527372
17672.32837,625.5012209
13908.45307,4497.656344
15989.82913,2694.485904
16816.69274,2263.489214
new iteration,
758.3280907,632.8347056
1036.908013,558.5263415
188.5793499,2332.693086
1087.511001,2437.835616
1815.140347,2293.360528
3706.19296,512.3876265
3713.924633,791.0705204
458.8995176,4347.34667
2520.487216,2414.989447
5173.300907,504.5092957
5292.841882,573.9179804
5532.03122,600.661059
5940.674262,609.589751
5982.639817,728.0323805
6315.872257,708.6762038
6430.264013,768.1676181
7323.848996,473.0323468
7339.670518,662.6758362
8785.005848,482.3570588
8736.592631,588.219564
8891.102296,869.8227897
9204.812195,1143.903699
8109.539833,3000.433948
9016.855807,2598.073511
11143.22427,658.3218616
11205.89659,909.3115374
11605.25362,824.0412931
9532.151129,2964.558943
9553.746178,3281.854069
10583.14782,2298.980821
9037.988614,4809.701351
13727.68996,701.984245
14249.67421,493.2859842
15308.87953,535.1828088
14286.30463,2508.23917
16328.30535,670.9296624
14398.1737,2803.124064
17120.02897,1092.330074
17460.69676,1082.777204
16456.14014,2560.923006
16662.32069,2814.35622
16866.99137,2877.978585
17905.66728,2436.270059
17192.97681,4747.846762
new iteration,
1652.182712,531.5328234
1513.301021,730.4145149
2335.394855,583.3337083
2427.348233,2284.972129
6091.47448,662.1040288
4981.579745,2262.152835
6618.277626,755.6304933
5239.953091,2433.859722
9271.152961,630.5844666
9406.249787,927.3664694
7842.860547,2621.001904
9657.23565,1002.323094
6370.556974,4607.657303
9721.737427,1316.47685
10229.58402,1297.064116
7980.658818,3605.989318
8876.935508,2985.863004
10542.35974,1377.27442
9091.42082,3192.346561
11406.64814,1280.626057
11572.53561,1596.245182
13048.78079,656.2030511
12730.86353,1034.120315
13330.24866,779.6268435
13624.41453,581.5693188
7593.414943,6862.410723
13762.64592,898.6306817
13989.8755,948.3898865
12157.90992,3085.236084
15311.51992,699.6675273
11560.30684,5129.781515
new iteration,
110.3018688,527.4527115
967.0650594,563.4481517
2119.591101,471.4386134
2496.454671,526.9189423
4123.696639,673.5698192
4485.726983,665.3483542
3092.078506,2376.362571
5187.039241,695.226113
631.7694578,5816.165838
6267.935296,430.7141843
6323.695694,498.4098299
4997.22409,2283.905391
6826.468061,522.9733791
6846.638324,931.5932887
6908.681054,878.6457146
5119.562517,3097.735158
8435.558047,718.494747
9135.371756,743.5540802
9758.925836,523.1635794
8160.647324,2615.075807
8537.858292,2297.864839
11176.78989,422.1801993
11356.08076,565.7401587
11421.04351,718.7302052
8065.191959,4202.496863
11801.82092,704.7197023
12128.01204,520.6620533
12619.65333,748.0136989
13082.53977,836.4701486
14093.14174,560.1392677
15079.6665,511.1893212
16405.61114,505.4099294
12657.73026,4266.819377
15496.67483,2432.864531
16511.9582,2439.792865
new iteration,
189.6086287,480.0794247
626.9692543,594.5687223
1835.861282,671.6392286
2299.612801,553.7768934
2356.097101,508.8301767
3052.303776,644.4090595
3134.358251,702.5095395
4884.041458,596.4612857
3809.999753,2373.947547
4043.295185,2416.605605
6851.121112,508.5392426
6824.404034,609.832681
6976.694878,747.2701711
7162.262138,865.9550153
8052.205894,476.1999287
8358.79507,432.1078091
10030.77764,434.7173083
10535.86236,550.1768686
11268.02665,457.2896232
13436.77933,507.8636222
12218.77508,2151.456569
13795.53048,659.4288721
13888.49319,784.9235959
13922.54441,1040.281463
10642.72938,4662.516396
13954.45019,1634.021301
14403.47493,1490.493039
12995.58389,3060.369667
15906.84456,488.0420539
13952.10233,3123.202837
16743.88809,605.3171135
14954.24142,3068.054135
new iteration,
825.1933483,697.029437
1344.408935,495.2470856
2288.283825,464.4791218
2755.032218,680.9007163
233.5652024,3959.387381
4629.878863,491.8475053
5354.350097,420.6195033
5495.080688,479.5058265
5502.002645,846.7778834
6429.252859,589.1659607
6537.199957,770.7185632
7529.644985,476.5838486
7771.442399,520.9924763
8405.775727,675.6587023
4314.143405,6109.144158
9859.748754,636.8561482
10806.08168,434.6747307
9175.744046,2335.388588
9052.335767,2541.860033
10385.99892,2188.099792
12450.64178,549.8106612
11377.49944,2221.034927
13545.18094,754.5230718
11143.31051,4437.031472
15460.34198,467.5417751
14519.80567,2147.736441
17890.68379,446.9152334
new iteration,
856.0353364,563.2775221
2604.666503,437.5074817
2625.576415,668.2506587
1462.575102,2265.817823
3255.191663,577.6982398
4505.418504,588.6720851
4549.093245,604.9973449
5206.274965,648.3913723
5250.729737,703.8587353
2263.591955,4600.548167
6182.87354,1058.081161
5311.149396,2874.68188
7726.876827,884.0339443
6835.786222,2369.184834
3553.712434,6297.435532
9551.449535,560.962446
5630.26473,4731.049673
11995.05644,629.6488267
10798.99136,2352.308349
12792.15394,778.4037348
13341.0564,793.5798356
13632.81062,734.7068719
10996.88994,3961.204849
14530.82754,710.4842898
14909.14634,886.5061065
15121.31183,1008.879907
13722.03315,2558.158794
15880.31143,559.2275037
11189.30041,6016.371159
15030.67913,2571.593665
17434.2127,614.4822278
16770.92711,2197.283662
new iteration,
431.3266611,449.3061392
352.9782564,605.9028701
1929.551115,483.3032753
2209.077208,496.6832089
2351.85937,608.2654232
2685.552811,552.4600775
3893.065101,501.8769791
4047.606675,772.4848787
3144.141786,2121.746138
4845.526491,645.0603459
3118.012889,2584.828811
5328.636211,489.744751
5829.283862,453.2160117
7228.119718,629.3897991
7513.142049,724.3640175
6285.347604,2532.547164
8606.096438,499.7942885
7284.641252,2422.964266
3883.924959,6159.476139
9512.3998,591.001298
9789.133946,689.0427564
8214.000706,2702.433012
9912.377966,1165.11646
10064.20031,1396.523488
10299.41782,1529.032365
10522.72617,1493.76533
10568.07086,1855.658726
10633.86531,2132.497265
11228.065,2046.890325
11705.47559,2079.734106
10214.07351,3968.723876
13154.95532,1448.780996
10531.28965,4498.132406
13665.20969,1430.850138
13800.96381,1712.477445
14652.3212,1281.506199
11411.1573,4624.514236
14691.30236,1641.231827
9658.382265,6749.488602
15532.91487,1189.479647
12422.68536,4414.235004
12760.73448,4427.098467
16554.56028,1077.597294
16943.87229,1022.66019
10796.43372,7200.719267
15619.91741,3164.483219
16293.63034,2713.402723
17029.57721,6539.69212
new iteration,
397.0414107,498.8121453
728.4306109,471.3497385
2090.538105,573.1633256
2271.739041,714.3687612
2654.142511,421.4382022
2792.093815,758.2171307
2979.753025,644.7009503
4030.538419,570.1379912
4161.139904,711.9543943
4406.153303,1005.427963
4833.33283,652.9028293
1738.236992,4124.285516
4286.331126,2661.530032
6834.576755,481.7118921
7481.51503,621.6234889
7716.668417,663.4114148
8234.46358,549.6420965
8279.884194,873.113372
6769.511371,2838.829314
8664.105677,1004.235009
7899.155444,2433.069746
10071.02648,539.5910951
10352.78005,575.1425814
8427.86795,2522.942804
10490.61758,816.2952693
10569.57998,765.3092102
10745.59861,907.5222458
10824.47264,842.390308
9012.695922,3174.385372
6915.690011,5637.529909
10940.666,3005.288135
13620.53774,909.3862705
13872.00945,1037.476345
12827.24457,2402.343617
13411.21032,2750.196743
16047.63508,660.521975
12030.18322,4678.382218
14656.33492,2999.07068
13346.3188,4437.5231
17041.11683,1044.85508
15673.01464,2471.071021
17368.94916,1312.068326
17674.9727,1066.044782
16147.14087,3036.377548
17806.47398,1437.044432
16389.42496,3133.609528
new iteration,
336.3084866,687.6191338
1265.804096,460.9505287
1876.448526,673.640308
1971.508288,656.0151887
2155.731896,787.3853464
2370.088834,978.5179472
2714.299609,1233.727523
994.9386765,3169.29235
3155.645158,1095.187616
1510.298321,3208.901116
3950.903034,1104.117985
4486.155824,997.6931348
2231.694795,3408.106759
2389.999451,3608.970209
4844.622869,1537.661142
5042.368103,1545.764351
5107.46889,1692.254683
5283.770601,1727.921822
5458.576652,1711.732995
3774.193245,3820.112776
6367.277696,1373.153047
6420.646492,1481.474762
4671.10907,3544.974519
7373.85534,997.5485615
7528.851422,1251.147245
8949.185262,536.2807932
9120.386605,696.3016334
3177.164668,7677.20408
8876.843106,2501.072367
11109.95439,761.3034011
10284.60511,2132.906025
12282.89524,573.3636112
12464.13046,573.4450588
13404.83982,676.751456
12833.51282,2398.991481
14653.12565,724.0880046
14747.23726,840.0766549
14811.95435,1074.090935
11933.87394,4520.052061
14201.73666,2712.086735
16688.3865,542.755933
10846.08823,6564.383534
17217.78484,604.4620833
14979.5627,2934.703948
14985.21056,3235.62565
17418.15657,817.1641433
17702.24692,918.1609654
17868.07376,763.9843924
15699.42891,3417.71524
new iteration,
1045.270028,476.1847447
1484.857358,519.8510763
1767.843167,766.1348523
2413.97802,473.5396582
1356.495742,2435.146543
3671.642285,425.5528835
3389.186169,713.7764647
4096.863174,673.2841673
3911.894352,2265.408439
5593.044735,697.2242942
5611.248918,868.0641073
5883.71272,957.1668762
4650.147341,2258.601286
8532.51822,608.0213283
8598.090306,600.168497
8818.012041,881.6527237
9660.294562,527.2950867
10714.61061,585.6920373
10991.20317,771.8440574
12370.76619,475.2874772
12499.07833,592.2934058
10783.96764,2367.404095
12911.37173,525.6255204
12929.42317,611.5469519
14230.334,639.6535321
14758.86914,477.183212
13316.99725,2183.500184
13474.19918,2298.01444
16170.07255,477.0102515
14429.10176,2473.650702
14349.02194,4091.938638
17098.56603,2389.860373
17682.92994,2206.476132
new iteration,
1007.600716,538.0985762
1026.837462,604.4292534
1287.416899,669.6786483
1413.602736,779.3173888
1977.122347,597.2221806
2347.959693,600.0107195
2417.979913,692.3582149
3500.754757,456.812814
4418.825047,433.4067083
3132.639995,2329.499513
5969.961164,431.3853515
6190.239736,515.2951711
5136.728321,2418.346213
8064.005218,559.7111713
8140.669649,694.8764674
6683.636533,2484.675998
8863.853058,861.8296898
9254.717131,638.9571965
9505.407903,503.4218828
9605.682748,808.0451515
10145.29547,467.2763455
10443.63404,693.1728404
10774.38132,633.6518644
11247.11448,915.8351844
8267.038347,4280.315838
11168.03318,2127.70454
11177.73962,2370.085305
11959.65017,2271.486487
15093.4363,575.3575006
13500.83733,2358.539903
15619.07117,445.8513055
15650.06896,727.6833759
14426.77489,2291.253678
14630.29734,2377.95168
16399.39186,673.9149705
13299.98434,4018.934591
17422.53134,713.4776673
17541.63154,629.9625436
new iteration,
1075.927549,578.6074852
1275.670496,675.4089001
1374.293655,739.4733524
1831.079396,692.72335
1410.747703,1173.055043
2122.850465,776.1782177
2403.802746,1038.719789
2432.806233,1070.253572
2444.749763,1468.823031
2446.136121,1622.228689
2775.863379,1533.494077
3530.548464,908.5603028
3688.531138,1099.681226
4069.357456,1199.251635
1993.767007,3693.079029
4116.234539,1688.306307
4368.552362,1873.601798
4634.87501,1795.8364
5356.664314,1384.562215
5093.520054,1707.706475
6310.71141,856.1727275
3644.375885,3582.508253
3819.64876,3650.289924
7959.313258,510.7557034
8505.497343,452.3073539
7971.958225,2477.710255
10298.65273,502.3630929
10256.20119,809.2486433
10446.44592,949.1141588
10489.36379,966.1962836
10601.51126,1103.756994
10885.44984,1044.218085
9799.748405,3399.578278
11656.3757,1954.645393
12127.80856,1701.299201
12862.19049,1087.374353
12995.65686,1543.164023
11070.17217,4201.892964
11275.56008,4195.53602
11485.35971,4229.991857
14505.90225,1388.168204
11653.00541,4627.234659
12883.38075,3729.503193
15044.98758,1787.365265
13212.79877,3825.648317
17541.53847,697.7575328
16707.84745,2578.205975
14927.85316,4650.143167
10903.5335,9598.840076
new iteration,
804.9524229,455.6745652
719.0558902,731.3669276
1270.422818,435.3013906
1315.865097,3658.671229
3913.864151,2163.916985
4563.893703,2155.894706
6194.08723,526.7579939
4735.818388,2391.297141
6689.0551,579.7820273
5537.691022,2279.552394
7602.835646,750.1096534
8665.667639,656.2931551
9075.332544,617.7274799
9770.021426,968.4942455
9817.630213,1137.296086
9870.559343,1647.657799
10067.92712,1598.183755
8629.319011,3217.619707
10588.46103,1558.369906
10681.22148,1757.33176
7515.209633,5179.013826
11008.70696,1931.197179
9295.00772,3946.181083
9573.060024,3760.156295
9635.411317,3914.165691
9830.584243,4044.651416
12981.01218,954.2234791
12982.35921,1214.673753
14040.95348,728.7499885
13794.15938,1015.669534
14569.82891,753.6627547
14414.25044,969.2412266
14604.83634,1234.682292
14730.70253,1260.158838
15327.50438,956.1377275
13745.36711,2688.85567
15928.94063,752.5474071
17536.03198,519.9128687
17560.9218,681.7055943
17893.53019,746.781272
16850.94023,2383.684748
14681.8515,4619.658332
new iteration,
338.1072919,709.3505822
583.0778786,754.3784263
1567.640086,590.0796149
222.280551,2129.738264
1908.850129,553.1519358
2479.875728,640.3161409
705.184923,2673.134748
2912.014595,1005.526
2816.263282,2439.108735
3111.862905,2704.347525
5565.232748,528.1022814
5763.021664,475.7942636
6191.092451,565.421244
6122.715079,643.1076893
6272.364245,994.1315019
7263.906035,618.8602903
7478.89199,557.229367
7617.190319,864.5578459
8020.993914,631.3430254
8081.219025,912.9930115
927.4578741,8268.57187
8291.61126,1256.691488
12737.56977,503.3895923
13370.35217,567.8054359
10413.07751,4309.425714
14506.26043,708.014845
15460.46421,571.7557262
14790.09351,2281.586525
16864.69441,752.614385
16160.05999,2330.709947
16650.25303,2230.665882
new iteration,
1087.272772,588.9041758
1400.14899,784.9284742
1556.176947,690.7254822
568.4504255,2219.484889
2457.394989,507.5138609
2636.253987,638.2908687
3449.720812,679.4947651
4078.951852,762.8623457
4712.157592,480.5577336
2970.040675,2608.075742
1111.824621,5689.250283
6604.723751,484.3634018
6902.751484,426.6794828
7762.347569,643.9177818
8134.381654,705.0870217
8211.104126,749.3633448
8914.388057,515.4830078
5628.88945,4234.710952
9413.090068,719.2696732
9743.600402,422.8943692
9835.459617,811.5179147
10425.16336,606.6656989
10181.42849,859.4369556
10670.75252,798.0780653
10774.21318,819.1941883
10012.35974,2498.001146
11456.30775,2420.060343
10828.31672,3265.227143
13812.46211,747.2616681
12696.126,2282.291832
14288.89761,809.5202212
13018.01658,2299.256496
14945.98081,841.0045779
15046.41282,865.8347681
15456.59084,852.3072833
15514.90781,853.9903091
15999.24502,680.7753473
13817.58088,3001.862641
17083.37848,641.5101641
14858.41783,3946.532679
16907.15152,2469.340405
17250.39292,2200.695073
new iteration,
1297.223194,542.0813238
1177.658748,664.4038071
2162.545328,576.1531361
3438.956653,564.0875485
1810.806666,2241.229477
3770.239771,585.4793989
3793.131436,967.406629
5581.962747,811.6953086
5170.294931,2262.381735
5045.859175,2390.280798
5392.291762,2537.839069
3694.164402,4299.980488
7484.486395,984.7797265
4456.381617,4070.143431
8352.870653,605.2076969
9450.000375,489.9699343
9525.753866,505.5987291
9569.320252,733.0700689
9843.8038,2142.00138
12085.04396,449.9894713
12374.34732,489.4944663
13876.92641,665.6721681
14256.28567,846.7741692
11583.10424,3980.013408
15413.46991,497.7517597
12240.33717,4061.888847
14422.39988,2883.526781
17045.86812,820.8948835
14273.3247,4212.851387
17927.77961,698.1749418
17930.82655,1029.361206
16852.98653,4082.756649
new iteration,
65.72161101,631.0302814
440.2271356,549.1861531
1545.171854,732.352211
1689.049409,648.4746567
2024.294869,555.2304879
2097.524065,542.0012912
2151.578124,759.5409901
2123.019546,870.7274587
2242.423514,1035.385351
2247.540659,1238.310787
3305.851446,485.4418156
3313.703928,705.3469188
4114.879173,804.9041685
4293.538278,1224.242397
5219.963946,579.1411633
3421.411685,2736.290466
3899.050847,2379.762633
7549.352659,587.0042677
4204.216248,4446.432867
7950.748387,759.9007285
6372.72002,2798.251359
9321.007147,442.6391128
10284.8513,462.2187627
11304.28592,716.1063535
10019.29694,2267.728685
12157.75506,573.7494522
10663.83102,2297.647564
12340.97656,931.5616934
13227.55137,678.2474003
15377.14782,530.3252862
15626.01076,694.7651363
14457.81578,2774.476647
16787.74269,850.6268342
13748.97855,4177.032426
15741.39774,2574.013886
17669.97232,712.1741001
14213.60952,4414.223161
16721.73588,2262.898674
16771.73639,2417.847882
15725.75381,7390.907148
new iteration,
995.3974039,636.5394387
1156.921874,665.1876859
1681.611558,454.2580813
1843.919055,741.2823586
